date,hour,depth,value,variable,siteID
2021-06-15,5,0.8,28.24,temperature,SUGG
2021-06-15,5,1.05,28.24,temperature,SUGG
2021-06-15,6,0.05,28.19,temperature,SUGG
2021-06-15,6,0.3,28.19,temperature,SUGG
2021-06-15,6,0.55,28.19,temperature,SUGG
2021-06-15,6,0.8,28.19,temperature,SUGG
2021-06-15,6,1.05,28.19,temperature,SUGG
2021-06-15,6,0.05,28.14,temperature,SUGG
2021-06-15,6,0.3,28.15,temperature,SUGG
2021-06-15,6,0.55,28.14,temperature,SUGG
2021-06-15,6,0.8,28.14,temperature,SUGG
2021-06-15,6,1.05,28.14,temperature,SUGG
2021-06-15,7,0.05,28.1,temperature,SUGG
2021-06-15,7,0.3,28.1,temperature,SUGG
2021-06-15,7,0.55,28.1,temperature,SUGG
2021-06-15,7,0.8,28.1,temperature,SUGG
2021-06-15,7,1.05,28.1,temperature,SUGG
2021-06-15,7,0.05,28.06,temperature,SUGG
2021-06-15,7,0.3,28.06,temperature,SUGG
2021-06-15,7,0.55,28.06,temperature,SUGG
2021-06-15,7,0.8,28.06,temperature,SUGG
2021-06-15,7,1.05,28.06,temperature,SUGG
2021-06-15,8,0.05,28.02,temperature,SUGG
2021-06-15,8,0.3,28.02,temperature,SUGG
2021-06-15,8,0.55,28.02,temperature,SUGG
2021-06-15,8,0.8,28.01,temperature,SUGG
2021-06-15,8,1.05,28.01,temperature,SUGG
2021-06-15,8,0.05,27.98,temperature,SUGG
2021-06-15,8,0.3,27.99,temperature,SUGG
2021-06-15,8,0.55,27.98,temperature,SUGG
2021-06-15,8,0.8,27.98,temperature,SUGG
2021-06-15,8,1.05,27.98,temperature,SUGG
2021-06-15,9,0.05,27.94,temperature,SUGG
2021-06-15,9,0.3,27.95,temperature,SUGG
2021-06-15,9,0.55,27.95,temperature,SUGG
2021-06-15,9,0.8,27.95,temperature,SUGG
2021-06-15,9,1.05,27.95,temperature,SUGG
2021-06-15,9,0.05,27.91,temperature,SUGG
2021-06-15,9,0.3,27.91,temperature,SUGG
2021-06-15,9,0.55,27.91,temperature,SUGG
2021-06-15,9,0.8,27.91,temperature,SUGG
2021-06-15,9,1.05,27.91,temperature,SUGG
2021-06-15,10,0.05,27.88,temperature,SUGG
2021-06-15,10,0.3,27.88,temperature,SUGG
2021-06-15,10,0.55,27.88,temperature,SUGG
2021-06-15,10,0.8,27.88,temperature,SUGG
2021-06-15,10,1.05,27.88,temperature,SUGG
2021-06-15,10,0.05,27.84,temperature,SUGG
2021-06-15,10,0.3,27.84,temperature,SUGG
2021-06-15,10,0.55,27.84,temperature,SUGG
2021-06-15,10,0.8,27.84,temperature,SUGG
2021-06-15,10,1.05,27.84,temperature,SUGG
2021-06-15,11,0.05,27.81,temperature,SUGG
2021-06-15,11,0.3,27.81,temperature,SUGG
2021-06-15,11,0.55,27.81,temperature,SUGG
2021-06-15,11,0.8,27.81,temperature,SUGG
2021-06-15,11,1.05,27.81,temperature,SUGG
2021-06-15,11,0.05,27.79,temperature,SUGG
2021-06-15,11,0.3,27.79,temperature,SUGG
2021-06-15,11,0.55,27.79,temperature,SUGG
2021-06-15,11,0.8,27.79,temperature,SUGG
2021-06-15,11,1.05,27.79,temperature,SUGG
2021-06-15,12,0.05,27.78,temperature,SUGG
2021-06-15,12,0.3,27.78,temperature,SUGG
2021-06-15,12,0.55,27.78,temperature,SUGG
2021-06-15,12,0.8,27.78,temperature,SUGG
2021-06-15,12,1.05,27.78,temperature,SUGG
2021-06-15,12,0.05,27.82,temperature,SUGG
2021-06-15,12,0.3,27.81,temperature,SUGG
2021-06-15,12,0.55,27.8,temperature,SUGG
2021-06-15,12,0.8,27.79,temperature,SUGG
2021-06-15,12,1.05,27.78,temperature,SUGG
2021-06-15,13,0.05,27.83,temperature,SUGG
2021-06-15,13,0.3,27.83,temperature,SUGG
2021-06-15,13,0.55,27.83,temperature,SUGG
2021-06-15,13,0.8,27.82,temperature,SUGG
2021-06-15,13,1.05,27.81,temperature,SUGG
2021-06-15,13,0.05,27.83,temperature,SUGG
2021-06-15,13,0.3,27.83,temperature,SUGG
2021-06-15,13,0.55,27.83,temperature,SUGG
2021-06-15,13,0.8,27.82,temperature,SUGG
2021-06-15,13,1.05,27.82,temperature,SUGG
2021-06-15,14,0.05,27.81,temperature,SUGG
2021-06-15,14,0.3,27.81,temperature,SUGG
2021-06-15,14,0.55,27.81,temperature,SUGG
2021-06-15,14,0.8,27.81,temperature,SUGG
2021-06-15,14,1.05,27.81,temperature,SUGG
2021-06-15,14,0.05,27.82,temperature,SUGG
2021-06-15,14,0.3,27.81,temperature,SUGG
2021-06-15,14,0.55,27.81,temperature,SUGG
2021-06-15,14,0.8,27.81,temperature,SUGG
2021-06-15,14,1.05,27.8,temperature,SUGG
2021-06-15,15,0.05,27.86,temperature,SUGG
2021-06-15,15,0.3,27.84,temperature,SUGG
2021-06-15,15,0.55,27.83,temperature,SUGG
2021-06-15,15,0.8,27.81,temperature,SUGG
2021-06-15,15,1.05,27.8,temperature,SUGG
2021-06-15,15,0.05,27.98,temperature,SUGG
2021-06-15,15,0.3,27.92,temperature,SUGG
2021-06-15,15,0.55,27.87,temperature,SUGG
2021-06-15,15,0.8,27.83,temperature,SUGG
2021-06-15,15,1.05,27.81,temperature,SUGG
2021-06-15,16,0.05,28.38,temperature,SUGG
2021-06-15,16,0.3,28.17,temperature,SUGG
2021-06-15,16,0.55,28.01,temperature,SUGG
2021-06-15,16,0.8,27.88,temperature,SUGG
2021-06-15,16,1.05,27.83,temperature,SUGG
2021-06-15,16,0.05,28.72,temperature,SUGG
2021-06-15,16,0.3,28.41,temperature,SUGG
2021-06-15,16,0.55,28.1,temperature,SUGG
2021-06-15,16,0.8,27.92,temperature,SUGG
2021-06-15,16,1.05,27.88,temperature,SUGG
2021-06-15,17,0.05,29.06,temperature,SUGG
2021-06-15,17,0.3,28.68,temperature,SUGG
2021-06-15,17,0.55,28.26,temperature,SUGG
2021-06-15,17,0.8,28.1,temperature,SUGG
2021-06-15,17,1.05,27.97,temperature,SUGG
2021-06-15,17,0.05,29.67,temperature,SUGG
2021-06-15,17,0.3,29.19,temperature,SUGG
2021-06-15,17,0.55,28.67,temperature,SUGG
2021-06-15,17,0.8,28.45,temperature,SUGG
2021-06-15,17,1.05,28.36,temperature,SUGG
2021-06-15,18,0.05,29.87,temperature,SUGG
2021-06-15,18,0.3,29.41,temperature,SUGG
2021-06-15,18,0.55,28.89,temperature,SUGG
2021-06-15,18,0.8,28.75,temperature,SUGG
2021-06-15,18,1.05,28.4,temperature,SUGG
2021-06-15,18,0.05,29.46,temperature,SUGG
2021-06-15,18,0.3,29.42,temperature,SUGG
2021-06-15,18,0.55,29.25,temperature,SUGG
2021-06-15,18,0.8,28.92,temperature,SUGG
2021-06-15,18,1.05,28.23,temperature,SUGG
2021-06-15,19,0.05,29.27,temperature,SUGG
2021-06-15,19,0.3,29.26,temperature,SUGG
2021-06-15,19,0.55,29.25,temperature,SUGG
2021-06-15,19,0.8,29.19,temperature,SUGG
2021-06-15,19,1.05,28.3,temperature,SUGG
2021-06-15,19,0.05,29.45,temperature,SUGG
2021-06-15,19,0.3,29.42,temperature,SUGG
2021-06-15,19,0.55,29.4,temperature,SUGG
2021-06-15,19,0.8,29.35,temperature,SUGG
2021-06-15,19,1.05,28.6,temperature,SUGG
2021-06-15,20,0.05,29.48,temperature,SUGG
2021-06-15,20,0.3,29.46,temperature,SUGG
2021-06-15,20,0.55,29.44,temperature,SUGG
2021-06-15,20,0.8,29.37,temperature,SUGG
2021-06-15,20,1.05,29.21,temperature,SUGG
2021-06-15,20,0.05,29.48,temperature,SUGG
2021-06-15,20,0.3,29.48,temperature,SUGG
2021-06-15,20,0.55,29.46,temperature,SUGG
2021-06-15,20,0.8,29.42,temperature,SUGG
2021-06-15,20,1.05,29.38,temperature,SUGG
2021-06-15,21,0.05,29.32,temperature,SUGG
2021-06-15,21,0.3,29.29,temperature,SUGG
2021-06-15,21,0.55,29.23,temperature,SUGG
2021-06-15,21,0.8,29.16,temperature,SUGG
2021-06-15,21,1.05,29.05,temperature,SUGG
2021-06-15,21,0.05,28.6,temperature,SUGG
2021-06-15,21,0.3,28.61,temperature,SUGG
2021-06-15,21,0.55,28.61,temperature,SUGG
2021-06-15,21,0.8,28.6,temperature,SUGG
2021-06-15,21,1.05,28.56,temperature,SUGG
2021-06-15,22,0.05,28.1,temperature,SUGG
2021-06-15,22,0.3,28.11,temperature,SUGG
2021-06-15,22,0.55,28.11,temperature,SUGG
2021-06-15,22,0.8,28.12,temperature,SUGG
2021-06-15,22,1.05,28.12,temperature,SUGG
2021-06-15,22,0.05,27.93,temperature,SUGG
2021-06-15,22,0.3,27.94,temperature,SUGG
2021-06-15,22,0.55,27.94,temperature,SUGG
2021-06-15,22,0.8,27.94,temperature,SUGG
2021-06-15,22,1.05,27.94,temperature,SUGG
2021-06-15,23,0.05,27.93,temperature,SUGG
2021-06-15,23,0.3,27.94,temperature,SUGG
2021-06-15,23,0.55,27.94,temperature,SUGG
2021-06-15,23,0.8,27.93,temperature,SUGG
2021-06-15,23,1.05,27.92,temperature,SUGG
2021-06-15,23,0.05,28.12,temperature,SUGG
2021-06-15,23,0.3,28.08,temperature,SUGG
2021-06-15,23,0.55,28.02,temperature,SUGG
2021-06-15,23,0.8,27.93,temperature,SUGG
2021-06-15,23,1.05,27.87,temperature,SUGG
2021-06-16,0,0.05,28.49,temperature,SUGG
2021-06-16,0,0.3,28.3,temperature,SUGG
2021-06-16,0,0.55,28,temperature,SUGG
2021-06-16,0,0.8,27.87,temperature,SUGG
2021-06-16,0,1.05,27.81,temperature,SUGG
2021-06-16,0,0.05,28.42,temperature,SUGG
2021-06-16,0,0.3,28.35,temperature,SUGG
2021-06-16,0,0.55,28.15,temperature,SUGG
2021-06-16,0,0.8,27.97,temperature,SUGG
2021-06-16,0,1.05,27.89,temperature,SUGG
2021-06-16,1,0.05,28.24,temperature,SUGG
2021-06-16,1,0.3,28.25,temperature,SUGG
2021-06-16,1,0.55,28.25,temperature,SUGG
2021-06-16,1,0.8,28.21,temperature,SUGG
2021-06-16,1,1.05,28.05,temperature,SUGG
2021-06-16,1,0.05,28.08,temperature,SUGG
2021-06-16,1,0.3,28.09,temperature,SUGG
2021-06-16,1,0.55,28.09,temperature,SUGG
2021-06-16,1,0.8,28.08,temperature,SUGG
2021-06-16,1,1.05,28.03,temperature,SUGG
2021-06-16,2,0.05,27.97,temperature,SUGG
2021-06-16,2,0.3,27.98,temperature,SUGG
2021-06-16,2,0.55,27.98,temperature,SUGG
2021-06-16,2,0.8,27.98,temperature,SUGG
2021-06-16,2,1.05,27.96,temperature,SUGG
2021-06-16,2,0.05,27.9,temperature,SUGG
2021-06-16,2,0.3,27.9,temperature,SUGG
2021-06-16,2,0.55,27.9,temperature,SUGG
2021-06-16,2,0.8,27.9,temperature,SUGG
2021-06-16,2,1.05,27.9,temperature,SUGG
2021-06-16,3,0.05,27.85,temperature,SUGG
2021-06-16,3,0.3,27.85,temperature,SUGG
2021-06-16,3,0.55,27.85,temperature,SUGG
2021-06-16,3,0.8,27.84,temperature,SUGG
2021-06-16,3,1.05,27.83,temperature,SUGG
2021-06-16,3,0.05,27.8,temperature,SUGG
2021-06-16,3,0.3,27.8,temperature,SUGG
2021-06-16,3,0.55,27.8,temperature,SUGG
2021-06-16,3,0.8,27.79,temperature,SUGG
2021-06-16,3,1.05,27.74,temperature,SUGG
2021-06-16,4,0.05,27.72,temperature,SUGG
2021-06-16,4,0.3,27.73,temperature,SUGG
2021-06-16,4,0.55,27.72,temperature,SUGG
2021-06-16,4,0.8,27.71,temperature,SUGG
2021-06-16,4,1.05,27.66,temperature,SUGG
2021-06-16,4,0.05,27.64,temperature,SUGG
2021-06-16,4,0.3,27.64,temperature,SUGG
2021-06-16,4,0.55,27.64,temperature,SUGG
2021-06-16,4,0.8,27.64,temperature,SUGG
2021-06-16,4,1.05,27.63,temperature,SUGG
2021-06-16,5,0.05,27.57,temperature,SUGG
2021-06-16,5,0.3,27.58,temperature,SUGG
2021-06-16,5,0.55,27.58,temperature,SUGG
2021-06-16,5,0.8,27.58,temperature,SUGG
2021-06-16,5,1.05,27.58,temperature,SUGG
2021-06-16,5,0.05,27.52,temperature,SUGG
2021-06-16,5,0.3,27.52,temperature,SUGG
2021-06-16,5,0.55,27.51,temperature,SUGG
2021-06-16,5,0.8,27.51,temperature,SUGG
2021-06-16,5,1.05,27.51,temperature,SUGG
2021-06-16,6,0.05,27.44,temperature,SUGG
2021-06-16,6,0.3,27.44,temperature,SUGG
2021-06-16,6,0.55,27.44,temperature,SUGG
2021-06-16,6,0.8,27.44,temperature,SUGG
2021-06-16,6,1.05,27.44,temperature,SUGG
2021-06-16,6,0.05,27.38,temperature,SUGG
2021-06-16,6,0.3,27.39,temperature,SUGG
2021-06-16,6,0.55,27.39,temperature,SUGG
2021-06-16,6,0.8,27.39,temperature,SUGG
2021-06-16,6,1.05,27.39,temperature,SUGG
2021-06-16,7,0.05,27.33,temperature,SUGG
2021-06-16,7,0.3,27.33,temperature,SUGG
2021-06-16,7,0.55,27.33,temperature,SUGG
2021-06-16,7,0.8,27.33,temperature,SUGG
2021-06-16,7,1.05,27.33,temperature,SUGG
2021-06-16,7,0.05,27.28,temperature,SUGG
2021-06-16,7,0.3,27.29,temperature,SUGG
2021-06-16,7,0.55,27.28,temperature,SUGG
2021-06-16,7,0.8,27.29,temperature,SUGG
2021-06-16,7,1.05,27.29,temperature,SUGG
2021-06-16,8,0.05,27.25,temperature,SUGG
2021-06-16,8,0.3,27.25,temperature,SUGG
2021-06-16,8,0.55,27.25,temperature,SUGG
2021-06-16,8,0.8,27.25,temperature,SUGG
2021-06-16,8,1.05,27.25,temperature,SUGG
2021-06-16,8,0.05,27.2,temperature,SUGG
2021-06-16,8,0.3,27.2,temperature,SUGG
2021-06-16,8,0.55,27.2,temperature,SUGG
2021-06-16,8,0.8,27.2,temperature,SUGG
2021-06-16,8,1.05,27.2,temperature,SUGG
2021-06-16,9,0.05,27.15,temperature,SUGG
2021-06-16,9,0.3,27.14,temperature,SUGG
2021-06-16,9,0.55,27.14,temperature,SUGG
2021-06-16,9,0.8,27.14,temperature,SUGG
2021-06-16,9,1.05,27.15,temperature,SUGG
2021-06-16,9,0.05,27.1,temperature,SUGG
2021-06-16,9,0.3,27.1,temperature,SUGG
2021-06-16,9,0.55,27.1,temperature,SUGG
2021-06-16,9,0.8,27.1,temperature,SUGG
2021-06-16,9,1.05,27.1,temperature,SUGG
2021-06-16,10,0.05,27.06,temperature,SUGG
2021-06-16,10,0.3,27.06,temperature,SUGG
2021-06-16,10,0.55,27.06,temperature,SUGG
2021-06-16,10,0.8,27.06,temperature,SUGG
2021-06-16,10,1.05,27.06,temperature,SUGG
2021-06-16,10,0.05,27.03,temperature,SUGG
2021-06-16,10,0.3,27.03,temperature,SUGG
2021-06-16,10,0.55,27.02,temperature,SUGG
2021-06-16,10,0.8,27.02,temperature,SUGG
2021-06-16,10,1.05,27.03,temperature,SUGG
2021-06-16,11,0.05,27,temperature,SUGG
2021-06-16,11,0.3,27,temperature,SUGG
2021-06-16,11,0.55,27,temperature,SUGG
2021-06-16,11,0.8,26.99,temperature,SUGG
2021-06-16,11,1.05,27,temperature,SUGG
2021-06-16,11,0.05,26.98,temperature,SUGG
2021-06-16,11,0.3,26.98,temperature,SUGG
2021-06-16,11,0.55,26.98,temperature,SUGG
2021-06-16,11,0.8,26.98,temperature,SUGG
2021-06-16,11,1.05,26.99,temperature,SUGG
2021-06-16,12,0.05,26.98,temperature,SUGG
2021-06-16,12,0.3,26.98,temperature,SUGG
2021-06-16,12,0.55,26.97,temperature,SUGG
2021-06-16,12,0.8,26.97,temperature,SUGG
2021-06-16,12,1.05,26.97,temperature,SUGG
2021-06-16,12,0.05,27.03,temperature,SUGG
2021-06-16,12,0.3,26.99,temperature,SUGG
2021-06-16,12,0.55,26.98,temperature,SUGG
2021-06-16,12,0.8,26.97,temperature,SUGG
2021-06-16,12,1.05,26.97,temperature,SUGG
2021-06-16,13,0.05,27.14,temperature,SUGG
2021-06-16,13,0.3,27.09,temperature,SUGG
2021-06-16,13,0.55,27.04,temperature,SUGG
2021-06-16,13,0.8,26.99,temperature,SUGG
2021-06-16,13,1.05,26.98,temperature,SUGG
2021-06-16,13,0.05,27.25,temperature,SUGG
2021-06-16,13,0.3,27.2,temperature,SUGG
2021-06-16,13,0.55,27.16,temperature,SUGG
2021-06-16,13,0.8,27.11,temperature,SUGG
2021-06-16,13,1.05,27.07,temperature,SUGG
2021-06-16,14,0.05,27.42,temperature,SUGG
2021-06-16,14,0.3,27.38,temperature,SUGG
2021-06-16,14,0.55,27.33,temperature,SUGG
2021-06-16,14,0.8,27.28,temperature,SUGG
2021-06-16,14,1.05,27.24,temperature,SUGG
2021-06-16,14,0.05,27.49,temperature,SUGG
2021-06-16,14,0.3,27.45,temperature,SUGG
2021-06-16,14,0.55,27.41,temperature,SUGG
2021-06-16,14,0.8,27.37,temperature,SUGG
2021-06-16,14,1.05,27.33,temperature,SUGG
2021-06-16,15,0.05,27.62,temperature,SUGG
2021-06-16,15,0.3,27.57,temperature,SUGG
2021-06-16,15,0.55,27.51,temperature,SUGG
2021-06-16,15,0.8,27.48,temperature,SUGG
2021-06-16,15,1.05,27.44,temperature,SUGG
2021-06-16,15,0.05,27.7,temperature,SUGG
2021-06-16,15,0.3,27.67,temperature,SUGG
2021-06-16,15,0.55,27.63,temperature,SUGG
2021-06-16,15,0.8,27.6,temperature,SUGG
2021-06-16,15,1.05,27.58,temperature,SUGG
2021-06-16,16,0.05,27.84,temperature,SUGG
2021-06-16,16,0.3,27.76,temperature,SUGG
2021-06-16,16,0.55,27.7,temperature,SUGG
2021-06-16,16,0.8,27.66,temperature,SUGG
2021-06-16,16,1.05,27.63,temperature,SUGG
2021-06-16,16,0.05,28,temperature,SUGG
2021-06-16,16,0.3,27.9,temperature,SUGG
2021-06-16,16,0.55,27.83,temperature,SUGG
2021-06-16,16,0.8,27.78,temperature,SUGG
2021-06-16,16,1.05,27.73,temperature,SUGG
2021-06-16,17,0.05,28.12,temperature,SUGG
2021-06-16,17,0.3,28.05,temperature,SUGG
2021-06-16,17,0.55,27.93,temperature,SUGG
2021-06-16,17,0.8,27.86,temperature,SUGG
2021-06-16,17,1.05,27.82,temperature,SUGG
2021-06-16,17,0.05,28.14,temperature,SUGG
2021-06-16,17,0.3,28.1,temperature,SUGG
2021-06-16,17,0.55,28.06,temperature,SUGG
2021-06-16,17,0.8,28.01,temperature,SUGG
2021-06-16,17,1.05,27.97,temperature,SUGG
2021-06-16,18,0.05,28.13,temperature,SUGG
2021-06-16,18,0.3,28.11,temperature,SUGG
2021-06-16,18,0.55,28.09,temperature,SUGG
2021-06-16,18,0.8,28.07,temperature,SUGG
2021-06-16,18,1.05,28.05,temperature,SUGG
2021-06-16,18,0.05,28.32,temperature,SUGG
2021-06-16,18,0.3,28.18,temperature,SUGG
2021-06-16,18,0.55,28.12,temperature,SUGG
2021-06-16,18,0.8,28.07,temperature,SUGG
2021-06-16,18,1.05,28.04,temperature,SUGG
2021-06-16,19,0.05,28.69,temperature,SUGG
2021-06-16,19,0.3,28.49,temperature,SUGG
2021-06-16,19,0.55,28.19,temperature,SUGG
2021-06-16,19,0.8,28.07,temperature,SUGG
2021-06-16,19,1.05,28.02,temperature,SUGG
2021-06-16,19,0.05,29.34,temperature,SUGG
2021-06-16,19,0.3,29.06,temperature,SUGG
2021-06-16,19,0.55,28.67,temperature,SUGG
2021-06-16,19,0.8,28.25,temperature,SUGG
2021-06-16,19,1.05,27.98,temperature,SUGG
2021-06-16,20,0.05,29.4,temperature,SUGG
2021-06-16,20,0.3,29.21,temperature,SUGG
2021-06-16,20,0.55,28.64,temperature,SUGG
2021-06-16,20,0.8,28.25,temperature,SUGG
2021-06-16,20,1.05,27.12,temperature,SUGG
2021-06-16,20,0.05,29.52,temperature,SUGG
2021-06-16,20,0.3,29.41,temperature,SUGG
2021-06-16,20,0.55,29.07,temperature,SUGG
2021-06-16,20,0.8,28.53,temperature,SUGG
2021-06-16,20,1.05,27.22,temperature,SUGG
2021-06-16,21,0.05,29.43,temperature,SUGG
2021-06-16,21,0.3,29.41,temperature,SUGG
2021-06-16,21,0.55,29.35,temperature,SUGG
2021-06-16,21,0.8,28.87,temperature,SUGG
2021-06-16,21,1.05,27.3,temperature,SUGG
2021-06-16,21,0.05,29.23,temperature,SUGG
2021-06-16,21,0.3,29.23,temperature,SUGG
2021-06-16,21,0.55,29.22,temperature,SUGG
2021-06-16,21,0.8,29.17,temperature,SUGG
2021-06-16,21,1.05,28.68,temperature,SUGG
2021-06-16,22,0.05,29.21,temperature,SUGG
2021-06-16,22,0.3,29.19,temperature,SUGG
2021-06-16,22,0.55,29.17,temperature,SUGG
2021-06-16,22,0.8,29.13,temperature,SUGG
2021-06-16,22,1.05,29.01,temperature,SUGG
2021-06-16,22,0.05,29.15,temperature,SUGG
2021-06-16,22,0.3,29.12,temperature,SUGG
2021-06-16,22,0.55,29.07,temperature,SUGG
2021-06-16,22,0.8,29,temperature,SUGG
2021-06-16,22,1.05,28.7,temperature,SUGG
2021-06-16,23,0.05,29.09,temperature,SUGG
2021-06-16,23,0.3,29.08,temperature,SUGG
2021-06-16,23,0.55,29.06,temperature,SUGG
2021-06-16,23,0.8,28.99,temperature,SUGG
2021-06-16,23,1.05,27.64,temperature,SUGG
2021-06-16,23,0.05,29.1,temperature,SUGG
2021-06-16,23,0.3,29.09,temperature,SUGG
2021-06-16,23,0.55,29.07,temperature,SUGG
2021-06-16,23,0.8,29.03,temperature,SUGG
2021-06-16,23,1.05,27.49,temperature,SUGG
2021-06-17,0,0.05,29.46,temperature,SUGG
2021-06-17,0,0.3,29.16,temperature,SUGG
2021-06-17,0,0.55,29.1,temperature,SUGG
2021-06-17,0,0.8,28.85,temperature,SUGG
2021-06-17,0,1.05,27.72,temperature,SUGG
2021-06-17,0,0.05,29.57,temperature,SUGG
2021-06-17,0,0.3,29.26,temperature,SUGG
2021-06-17,0,0.55,29.08,temperature,SUGG
2021-06-17,0,0.8,28.36,temperature,SUGG
2021-06-17,0,1.05,27.37,temperature,SUGG
2021-06-17,1,0.05,29.55,temperature,SUGG
2021-06-17,1,0.3,29.38,temperature,SUGG
2021-06-17,1,0.55,29.07,temperature,SUGG
2021-06-17,1,0.8,27.85,temperature,SUGG
2021-06-17,1,1.05,27.52,temperature,SUGG
2021-06-17,1,0.05,29.38,temperature,SUGG
2021-06-17,1,0.3,29.31,temperature,SUGG
2021-06-17,1,0.55,28.64,temperature,SUGG
2021-06-17,1,0.8,27.73,temperature,SUGG
2021-06-17,1,1.05,27.43,temperature,SUGG
2021-06-17,2,0.05,29.16,temperature,SUGG
2021-06-17,2,0.3,29.14,temperature,SUGG
2021-06-17,2,0.55,28.56,temperature,SUGG
2021-06-17,2,0.8,27.97,temperature,SUGG
2021-06-17,2,1.05,27.42,temperature,SUGG
2021-06-17,2,0.05,28.98,temperature,SUGG
2021-06-17,2,0.3,28.98,temperature,SUGG
2021-06-17,2,0.55,28.93,temperature,SUGG
2021-06-17,2,0.8,28.19,temperature,SUGG
2021-06-17,2,1.05,27.6,temperature,SUGG
2021-06-17,3,0.05,28.86,temperature,SUGG
2021-06-17,3,0.3,28.86,temperature,SUGG
2021-06-17,3,0.55,28.84,temperature,SUGG
2021-06-17,3,0.8,28.6,temperature,SUGG
2021-06-17,3,1.05,27.86,temperature,SUGG
2021-06-17,3,0.05,28.75,temperature,SUGG
2021-06-17,3,0.3,28.75,temperature,SUGG
2021-06-17,3,0.55,28.74,temperature,SUGG
2021-06-17,3,0.8,28.71,temperature,SUGG
2021-06-17,3,1.05,28.38,temperature,SUGG
2021-06-17,4,0.05,28.66,temperature,SUGG
2021-06-17,4,0.3,28.67,temperature,SUGG
2021-06-17,4,0.55,28.66,temperature,SUGG
2021-06-17,4,0.8,28.66,temperature,SUGG
2021-06-17,4,1.05,28.54,temperature,SUGG
2021-06-17,4,0.05,28.59,temperature,SUGG
2021-06-17,4,0.3,28.6,temperature,SUGG
2021-06-17,4,0.55,28.6,temperature,SUGG
2021-06-17,4,0.8,28.6,temperature,SUGG
2021-06-17,4,1.05,28.53,temperature,SUGG
2021-06-17,5,0.05,28.52,temperature,SUGG
2021-06-17,5,0.3,28.53,temperature,SUGG
2021-06-17,5,0.55,28.53,temperature,SUGG
2021-06-17,5,0.8,28.52,temperature,SUGG
2021-06-17,5,1.05,28.42,temperature,SUGG
2021-06-17,5,0.05,28.45,temperature,SUGG
2021-06-17,5,0.3,28.45,temperature,SUGG
2021-06-17,5,0.55,28.45,temperature,SUGG
2021-06-17,5,0.8,28.45,temperature,SUGG
2021-06-17,5,1.05,28.36,temperature,SUGG
2021-06-17,6,0.05,28.39,temperature,SUGG
2021-06-17,6,0.3,28.39,temperature,SUGG
2021-06-17,6,0.55,28.39,temperature,SUGG
2021-06-17,6,0.8,28.37,temperature,SUGG
2021-06-17,6,1.05,28.25,temperature,SUGG
2021-06-17,6,0.05,28.28,temperature,SUGG
2021-06-17,6,0.3,28.27,temperature,SUGG
2021-06-17,6,0.55,28.27,temperature,SUGG
2021-06-17,6,0.8,28.26,temperature,SUGG
2021-06-17,6,1.05,28.19,temperature,SUGG
2021-06-17,7,0.05,28.22,temperature,SUGG
2021-06-17,7,0.3,28.22,temperature,SUGG
2021-06-17,7,0.55,28.22,temperature,SUGG
2021-06-17,7,0.8,28.22,temperature,SUGG
2021-06-17,7,1.05,28.14,temperature,SUGG
2021-06-17,7,0.05,28.17,temperature,SUGG
2021-06-17,7,0.3,28.17,temperature,SUGG
2021-06-17,7,0.55,28.17,temperature,SUGG
2021-06-17,7,0.8,28.16,temperature,SUGG
2021-06-17,7,1.05,28.12,temperature,SUGG
2021-06-17,8,0.05,28.08,temperature,SUGG
2021-06-17,8,0.3,28.08,temperature,SUGG
2021-06-17,8,0.55,28.07,temperature,SUGG
2021-06-17,8,0.8,28.07,temperature,SUGG
2021-06-17,8,1.05,28.06,temperature,SUGG
2021-06-17,8,0.05,28.02,temperature,SUGG
2021-06-17,8,0.3,28.02,temperature,SUGG
2021-06-17,8,0.55,28.01,temperature,SUGG
2021-06-17,8,0.8,28.01,temperature,SUGG
2021-06-17,8,1.05,28,temperature,SUGG
2021-06-17,9,0.05,27.96,temperature,SUGG
2021-06-17,9,0.3,27.96,temperature,SUGG
2021-06-17,9,0.55,27.95,temperature,SUGG
2021-06-17,9,0.8,27.95,temperature,SUGG
2021-06-17,9,1.05,27.94,temperature,SUGG
2021-06-17,9,0.05,27.88,temperature,SUGG
2021-06-17,9,0.3,27.88,temperature,SUGG
2021-06-17,9,0.55,27.87,temperature,SUGG
2021-06-17,9,0.8,27.87,temperature,SUGG
2021-06-17,9,1.05,27.85,temperature,SUGG
2021-06-17,10,0.05,27.82,temperature,SUGG
2021-06-17,10,0.3,27.82,temperature,SUGG
2021-06-17,10,0.55,27.81,temperature,SUGG
2021-06-17,10,0.8,27.8,temperature,SUGG
2021-06-17,10,1.05,27.78,temperature,SUGG
2021-06-17,10,0.05,27.77,temperature,SUGG
2021-06-17,10,0.3,27.77,temperature,SUGG
2021-06-17,10,0.55,27.76,temperature,SUGG
2021-06-17,10,0.8,27.75,temperature,SUGG
2021-06-17,10,1.05,27.73,temperature,SUGG
2021-06-17,11,0.05,27.71,temperature,SUGG
2021-06-17,11,0.3,27.7,temperature,SUGG
2021-06-17,11,0.55,27.69,temperature,SUGG
2021-06-17,11,0.8,27.68,temperature,SUGG
2021-06-17,11,1.05,27.65,temperature,SUGG
2021-06-17,11,0.05,27.65,temperature,SUGG
